Xpos,reward_behind,reward_distance,reward_size,reward
-1,0.0,4.501200935582121,1.959577016459009,1.7796174520626664
-1,0.0,8.664097636608275,1.5581640042114393,1.0626058373600245
-1,1.0,14.323160243463334,1.8576875940670259,-1.0000000088475645
0,1.0,10.007755675515149,3.46208820840106,-1.0000000088475645
-1,0.5,10.111346043943678,2.0520851282284482,-1.0000000088475645
-1,1.0,12.907817971093134,0.9913542850833181,-1.0000000088475645
0,1.0,9.940601763889834,3.8889155150178913,-1.0000000088475645
0,0.0,13.210835273638928,3.527570881926442,-1.0000000088475645
1,0.5,11.540544420723927,1.4556749097586157,-1.0000000088475645
1,0.5,8.823772729175056,2.575729314043199,-1.0000000088475645
-1,0.5,5.992261422487048,1.1914281429467342,-1.0000000088475645
-1,0.5,4.85879876745131,3.2416006544321014,2.7703591668978333
-1,0.0,7.63420059490697,2.6841049526707366,2.2374207573011518
1,0.5,9.202882024847003,2.061470771301371,-1.0000000088475645
1,0.5,5.865300007241915,3.6800842608258346,2.794404188171029
1,0.0,14.059708008827565,0.5677843525460398,-1.0000000088475645
0,0.0,10.687708137484485,1.5462553927340064,-1.0000000088475645
-1,0.5,11.791201656141324,2.949154260073259,-1.0000000088475645
-1,0.5,10.12691226211287,1.9496274433441592,-1.0000000088475645
1,1.0,14.41824493790354,2.823281258269261,1.8424578849226236
0,0.0,9.203791904914391,2.5529426417569754,-1.0000000088475645
1,0.0,10.153459289939843,3.6224755520065837,3.0548530453816056
0,0.0,10.495589892443471,2.7830460872223974,-1.0000000088475645
1,0.0,11.048558174083894,2.7324276942088677,2.183695273473859
1,0.0,7.334242863532774,3.1282985190956802,2.5551701840013266
1,0.0,14.630820495058048,3.635601763686234,-1.0000000088475645
0,1.0,5.70483271601044,2.822045242364568,2.167223449796438
1,1.0,10.573090951064884,3.823212405474749,-1.0000000088475645
1,1.0,13.985484965903664,1.928478809664484,-1.0000000088475645
1,0.0,4.594583968090951,1.0352543789391007,-1.0000000088475645
1,0.5,12.528221987525233,2.981648826974959,-1.0000000088475645
0,0.0,11.754417633927702,2.1358743910146827,-1.0000000088475645
0,0.0,9.37527078533919,3.09967690530482,-1.0000000088475645
-1,0.0,5.017694569908157,1.3062698293039252,-1.0000000088475645
-1,0.5,9.853007920721293,1.8870965062956395,-1.0000000088475645
0,0.0,6.953036494042192,2.4348769254001805,-1.0000000088475645
-1,1.0,8.888228661498555,0.8204475458723115,-1.0000000088475645
-1,0.0,12.3946661825834,3.324868184665727,2.89754350297153
1,0.0,6.110054018155532,1.9973442140731277,-1.0000000088475645
-1,0.0,6.8699480553824745,3.7801661354000236,3.580386072397232
0,0.0,4.6318377916707165,2.9954614313393684,2.912465878762305
1,0.0,10.465054850159392,0.7519099789132038,-1.0000000088475645
1,1.0,14.356472846897459,1.2115263213134666,-1.0000000088475645
0,1.0,7.018401471049655,1.798968653344139,-1.0000000088475645
-1,0.0,13.204299445276877,2.228193999940555,-1.0000000088475645
0,1.0,5.235232509051834,1.048769881261295,0.7777209840714931
0,0.0,10.08417773902766,2.2022078882796112,-1.0000000088475645
1,1.0,9.842281757183049,0.8826762365483363,0.3837935719639063
-1,1.0,9.352601384979899,1.2547759831597691,-1.0000000088475645
-1,1.0,6.733703830182804,0.9629354605985574,-1.0000000088475645
1,0.5,6.203157858540363,0.7599045167536216,-1.0000000088475645
1,0.0,6.00426156469479,1.747622880422345,-1.0000000088475645
-1,0.5,11.044567184631646,3.758545266375788,-1.0000000088475645
1,0.0,12.60786931020409,1.6358112374757512,-1.0000000088475645
1,0.0,4.646491516243769,3.677355483762334,-1.0000000088475645
1,1.0,14.464671367219973,1.3202673014249717,-1.0000000088475645
0,1.0,7.592371226123735,0.5280094872823484,-0.15851848386228085
-1,0.5,9.246016887760945,1.0843305782607695,-1.0000000088475645
-1,0.0,10.89667338590515,3.329185610380523,-1.0000000088475645
0,0.0,9.809452739607416,0.6219670296374322,-1.0000000088475645
1,0.0,5.606608141114321,3.3949041490975636,3.149509198963642
0,1.0,7.455506036960546,2.26076567142076,-1.0000000088475645
-1,1.0,7.035635980738041,1.74104641778059,-1.0000000088475645
-1,1.0,10.23664156821392,0.5835943309133729,-1.0000000088475645
-1,0.5,14.475454757293003,3.295112569032138,-1.0000000088475645
1,1.0,6.793128937882197,1.5976379033503416,-1.0000000088475645
-1,0.5,6.432107117088384,3.6251104798380296,3.2914851885288954
1,1.0,5.066047356774406,3.257752318389265,-1.0000000088475645
-1,1.0,14.145318668764022,1.9706778800039628,-1.0000000088475645
0,0.0,6.156437994561202,1.391459639431852,0.8660681946203113
-1,0.0,8.15074519066923,1.2332250849268604,-1.0000000088475645
0,0.0,5.284600932242686,2.9495941106521832,2.8606444504112005
1,1.0,4.548964790166545,0.6276439625232488,-1.0000000088475645
0,1.0,8.51207889633093,1.4247115764600093,-1.0000000088475645
1,1.0,7.8325314325619075,1.9378397247276495,-1.0000000088475645
-1,0.0,8.921284985668281,2.676717787721055,2.0620409855619073
1,1.0,8.105135517631442,2.8964076727255774,2.1255112467333674
-1,1.0,4.672858980669456,3.291735813854983,3.042444236576557
-1,1.0,13.528777539154078,1.5458008013080267,-1.0000000088475645
-1,0.5,9.949622088372585,1.1479000710227325,-1.0000000088475645
0,1.0,9.389953725215799,3.198093686756608,2.790895408950746
1,0.0,6.40693493897302,0.7786912719438832,-1.0000000088475645
1,1.0,11.433484889415586,3.341505442021889,-1.0000000088475645
0,1.0,13.990732283326286,1.155825026805699,-1.0000000088475645
1,1.0,14.051173011991349,1.5929444319567094,-1.0000000088475645
1,0.5,9.54292091910268,1.3999140282376867,-1.0000000088475645
0,0.0,7.104352362960922,1.666495081410183,-1.0000000088475645
-1,1.0,10.97519320512998,3.4808515622772846,-1.0000000088475645
1,0.0,9.916498678169564,1.3178314873373753,-1.0000000088475645
0,0.0,11.64462068089922,2.1699934546742385,-1.0000000088475645
1,0.5,12.39104207992006,1.046758922111099,-1.0000000088475645
-1,0.0,7.905805827124958,1.2771719892997293,-1.0000000088475645
-1,1.0,13.177273475108084,0.5035464989627072,-1.0000000088475645
1,1.0,11.338695489580406,3.4894040534278856,-1.0000000088475645
1,0.5,12.895960248228294,2.9623094585342855,-1.0000000088475645
-1,0.0,12.183150307765032,0.6209992695507198,-1.0000000088475645
0,1.0,9.184535436036303,2.7130616110054473,-1.0000000088475645
1,0.5,6.0015611967100435,3.2396229517446016,-1.0000000088475645
0,0.0,14.734773893978364,3.6545795272224586,-1.0000000088475645
1,0.0,11.421599626745822,2.72811540000664,-1.0000000088475645
0,1.0,10.106310503066698,3.331770345374924,2.868438806384802
-1,1.0,7.798538475101459,2.5204780631492296,-1.0000000088475645
-1,1.0,11.75489249169477,3.0414845460520077,2.4204430412501097
-1,0.0,14.892392930468905,1.1602288033435881,-1.0000000088475645
1,0.0,11.29091608432539,1.2136717883159265,-1.0000000088475645
0,1.0,9.839420526407515,3.7239675342992964,-1.0000000088475645
1,1.0,7.621979505826358,1.2418605762528658,0.2746187746524811
1,0.5,6.239741247152308,0.5966210418407627,-1.0000000088475645
0,1.0,6.805002973035427,2.2604878628589518,-1.0000000088475645
0,1.0,14.449263884648548,3.083458396150642,-1.0000000088475645
1,1.0,13.068078824540681,0.785158877070417,-1.0000000088475645
1,0.5,9.314493414351489,0.6603403114555128,-1.0000000088475645
-1,0.5,7.412757396713436,3.0750624142482086,2.451987291686237
-1,0.5,4.618443299129172,3.3621893777253815,3.208827070891857
1,0.0,11.640200977777036,3.073737928825275,2.546664069406688
