Xpos,reward_behind,reward_distance,reward_size,reward
-1,0.9355390708060318,13.078886458575214,1.0183410905645716,-1.0000000088475645
-1,0.20445224973151743,13.476467954886818,0.9699102753984127,0.204940396361053
-1,0.9139620245792329,8.215060099837352,0.5410813897968892,-1.0000000088475645
-1,0.1981014890848788,12.509307108444208,1.1460478507770626,0.9029017761349678
1,0.09280080864073792,8.976906861773612,1.9523923635790963,1.8524399548768997
1,0.08504421136977791,2.9881847904110295,1.797530377968475,1.7617329070344567
1,0.6705280400689455,9.91331897872571,0.7547456293468533,-1.0000000088475645
1,0.5331652849730171,11.148463924380916,1.5074811461332014,-1.0000000088475645
-1,0.7833144726948862,7.656735518787826,0.9732734465090944,0.7503001876175404
-1,0.9888610889064947,11.852070679747992,0.5512569667787586,-1.0000000088475645
1,0.2221245475353748,3.4170521467824946,0.9206659880966077,0.8497453173622489
1,0.2936141483736795,6.097191732329359,1.2038577896572147,0.9466539341956377
1,0.0836230045470262,13.960766681621607,0.6950428581774165,-1.0000000088475645
-1,0.4915731592803383,3.1670318139635047,1.8656725726896521,1.7098070131614804
1,0.9565356566705222,5.76223724519446,1.3611764082380196,1.15781528968364
1,0.4140559878195683,11.180001971596814,0.8465231333188834,0.43167661502957344
-1,0.7654851044408709,3.0668216071831655,1.1212689042903539,0.976147542707622
-1,0.9445947559908133,9.83193800627491,0.7099491787875716,-1.0000000088475645
-1,0.9325573593386588,4.101555599116959,1.125533007053861,1.0864073989214376
-1,0.0923385947687978,4.828252642220886,1.9985607729862171,1.9789622297976166
-1,0.9355390708060318,13.078886458575214,1.0183410905645716,0.1857228591106832
-1,0.20445224973151743,13.476467954886818,0.9699102753984127,0.8489403628045693
-1,0.9139620245792329,8.215060099837352,0.5410813897968892,0.49934027320705354
-1,0.1981014890848788,12.509307108444208,1.1460478507770626,1.0925017414847389
1,0.09280080864073792,8.976906861773612,1.9523923635790963,1.930439917370677
1,0.08504421136977791,2.9881847904110295,1.797530377968475,1.7889328425517306
1,0.6705280400689455,9.91331897872571,0.7547456293468533,0.6163908818271011
1,0.5331652849730171,11.148463924380916,1.5074811461332014,1.1447736346162856
-1,0.7833144726948862,7.656735518787826,0.9732734465090944,0.9231001539155841
-1,0.9888610889064947,11.852070679747992,0.5512569667787586,-0.07569425844121724
1,0.2221245475353748,3.4170521467824946,0.9206659880966077,0.8981453067390248
1,0.2936141483736795,6.097191732329359,1.2038577896572147,1.1522539266152307
1,0.0836230045470262,13.960766681621607,0.6950428581774165,-0.9995999505044892
-1,0.4915731592803383,3.1670318139635047,1.8656725726896521,1.8406070169294253
1,0.9565356566705222,5.76223724519446,1.3611764082380196,1.331815294106491
1,0.4140559878195683,11.180001971596814,0.8465231333188834,0.7536765919066966
-1,0.7654851044408709,3.0668216071831655,1.1212689042903539,1.0941475735744461
-1,0.9445947559908133,9.83193800627491,0.7099491787875716,0.6280392348999158
-1,0.9325573593386588,4.101555599116959,1.125533007053861,1.094807398505509
-1,0.0923385947687978,4.828252642220886,1.9985607729862171,1.9861622294411063
